Metabolite	proportion_medium	medium	SampleName	Compartment	Conc	unit
EX_cpd00322_e0	100	corn	Corn5-2	Cecum	0.00167905004419253	mM
EX_cpd00322_e0	100	corn	Corn5-3	Cecum	0.00155611343581454	mM
EX_cpd00322_e0	100	wheat	Wheat11-1	Cecum	0.00218140720775597	mM
EX_cpd00322_e0	100	wheat	Wheat11-2	Cecum	0.00212519596017779	mM
EX_cpd00322_e0	100	wheat	Wheat11-3	Cecum	0.00180417530842238	mM
EX_cpd00322_e0	100	wheat	Wheat9-1	Cecum	0.00137255443579856	mM
EX_cpd00322_e0	100	wheat	Wheat9-2	Cecum	0.000969057359878227	mM
EX_cpd00322_e0	100	corn	Corn10-1	Colon	0.000998047644414158	mM
EX_cpd00322_e0	100	corn	Corn10-2	Colon	0.000929397447857421	mM
EX_cpd00322_e0	100	corn	Corn5-1	Colon	0.00113518925407905	mM
EX_cpd00322_e0	100	corn	Corn5-2	Colon	0.00127383575335771	mM
EX_cpd00322_e0	100	corn	Corn5-3	Colon	0.00119432677328032	mM
EX_cpd00322_e0	100	wheat	Wheat11-1	Colon	0.00180181625201723	mM
EX_cpd00322_e0	100	wheat	Wheat11-2	Colon	0.00180042166489634	mM
EX_cpd00322_e0	100	wheat	Wheat11-3	Colon	0.00146354614207705	mM
EX_cpd00322_e0	100	wheat	Wheat9-1	Colon	0.00100774415098511	mM
EX_cpd00322_e0	100	wheat	Wheat9-2	Colon	0.000766697457685853	mM
EX_cpd00322_e0	100	corn	Corn10-1	Duodenum	0.000318632673533339	mM
EX_cpd00322_e0	100	corn	Corn10-2	Duodenum	0.000309050125731509	mM
EX_cpd00322_e0	100	corn	Corn5-1	Duodenum	0.000320618061243608	mM
EX_cpd00322_e0	100	corn	Corn5-2	Duodenum	0.000323485767715578	mM
EX_cpd00322_e0	100	corn	Corn5-3	Duodenum	0.000326967340764232	mM
EX_cpd00322_e0	100	wheat	Wheat11-1	Duodenum	0.000613322247904942	mM
EX_cpd00322_e0	100	wheat	Wheat11-2	Duodenum	0.000707782620600334	mM
EX_cpd00322_e0	100	wheat	Wheat11-3	Duodenum	0.000504640176365323	mM
EX_cpd00322_e0	100	wheat	Wheat9-1	Duodenum	0.000298776902306221	mM
EX_cpd00322_e0	100	wheat	Wheat9-2	Duodenum	0.000300790292374608	mM
EX_cpd00322_e0	100	corn	Corn10-1	Gizzard	0.000142222891439224	mM
EX_cpd00322_e0	100	corn	Corn10-2	Gizzard	0.000137343946529632	mM
EX_cpd00322_e0	100	corn	Corn5-1	Gizzard	0.000158030081949224	mM
EX_cpd00322_e0	100	corn	Corn5-2	Gizzard	0.000158846200348886	mM
EX_cpd00322_e0	100	corn	Corn5-3	Gizzard	0.000157538225182968	mM
EX_cpd00322_e0	100	wheat	Wheat11-1	Gizzard	0.00025544596191847	mM
EX_cpd00322_e0	100	wheat	Wheat11-2	Gizzard	0.000291744344268341	mM
EX_cpd00322_e0	100	wheat	Wheat11-3	Gizzard	0.000208438648585384	mM
EX_cpd00322_e0	100	wheat	Wheat9-1	Gizzard	0.000140954919698013	mM
EX_cpd00322_e0	100	wheat	Wheat9-2	Gizzard	0.000140500949542148	mM
EX_cpd00322_e0	100	corn	Corn10-1	Ileum	0.00171506886477373	mM
EX_cpd00322_e0	100	corn	Corn10-2	Ileum	0.00162587774694816	mM
EX_cpd00322_e0	100	corn	Corn5-1	Ileum	0.00174151281069133	mM
EX_cpd00322_e0	100	corn	Corn5-2	Ileum	0.00184571641535464	mM
EX_cpd00322_e0	100	corn	Corn5-3	Ileum	0.00174230595035331	mM
EX_cpd00322_e0	100	wheat	Wheat11-1	Ileum	0.00330595033589573	mM
EX_cpd00322_e0	100	wheat	Wheat11-2	Ileum	0.00360577075664854	mM
EX_cpd00322_e0	100	wheat	Wheat11-3	Ileum	0.00277126891995821	mM
EX_cpd00322_e0	100	wheat	Wheat9-1	Ileum	0.0015315562743137	mM
EX_cpd00322_e0	100	wheat	Wheat9-2	Ileum	0.00145511583350774	mM
EX_cpd00322_e0	100	corn	Corn10-1	Jejunum	0.00102673219434149	mM
EX_cpd00322_e0	100	corn	Corn10-2	Jejunum	0.00100516590727699	mM
EX_cpd00322_e0	100	corn	Corn5-1	Jejunum	0.00100326652106253	mM
EX_cpd00322_e0	100	corn	Corn5-2	Jejunum	0.00102263685184345	mM
EX_cpd00322_e0	100	corn	Corn5-3	Jejunum	0.00102326728670949	mM
EX_cpd00322_e0	100	wheat	Wheat11-1	Jejunum	0.00201460909794094	mM
EX_cpd00322_e0	100	wheat	Wheat11-2	Jejunum	0.00232972329641062	mM
EX_cpd00322_e0	100	wheat	Wheat11-3	Jejunum	0.00163009185682022	mM
EX_cpd00322_e0	100	wheat	Wheat9-1	Jejunum	0.000926666287830795	mM
EX_cpd00322_e0	100	wheat	Wheat9-2	Jejunum	0.00089587809592837	mM
EX_cpd00324_e0	100	corn	Corn10-1	Cecum	0.00066340213032669	mM
EX_cpd00324_e0	100	corn	Corn10-2	Cecum	0.000558977443046787	mM
EX_cpd00324_e0	100	corn	Corn5-1	Cecum	0.000731104551755779	mM
EX_cpd00324_e0	100	corn	Corn5-2	Cecum	0.000805589677977293	mM
EX_cpd00324_e0	100	corn	Corn5-3	Cecum	0.000739113084117578	mM
EX_cpd00324_e0	100	wheat	Wheat11-1	Cecum	0.00110262320225852	mM
EX_cpd00324_e0	100	wheat	Wheat11-2	Cecum	0.00104554286975518	mM
EX_cpd00324_e0	100	wheat	Wheat11-3	Cecum	0.000960649819980069	mM
EX_cpd00324_e0	100	wheat	Wheat9-1	Cecum	0.000737400289729715	mM
EX_cpd00324_e0	100	wheat	Wheat9-2	Cecum	0.000525830282830368	mM
EX_cpd00324_e0	100	corn	Corn10-1	Colon	0.000359373929339112	mM
EX_cpd00324_e0	100	corn	Corn10-2	Colon	0.000283347714543058	mM
EX_cpd00324_e0	100	corn	Corn5-1	Colon	0.000432412622910605	mM
EX_cpd00324_e0	100	corn	Corn5-2	Colon	0.000458247031459416	mM
EX_cpd00324_e0	100	corn	Corn5-3	Colon	0.000410405146421117	mM
EX_cpd00324_e0	100	wheat	Wheat11-1	Colon	0.000793440667062942	mM
EX_cpd00324_e0	100	wheat	Wheat11-2	Colon	0.000796597075155528	mM
EX_cpd00324_e0	100	wheat	Wheat11-3	Colon	0.000650652830327035	mM
EX_cpd00324_e0	100	wheat	Wheat9-1	Colon	0.000404750401938357	mM
EX_cpd00324_e0	100	wheat	Wheat9-2	Colon	0.000273746312018525	mM
EX_cpd00324_e0	100	corn	Corn10-1	Duodenum	7.88646692874701e-06	mM
EX_cpd00324_e0	100	corn	Corn10-2	Duodenum	4.24031131517077e-06	mM
EX_cpd00324_e0	100	corn	Corn5-1	Duodenum	1.07548522972048e-05	mM
EX_cpd00324_e0	100	corn	Corn5-2	Duodenum	9.45931339798461e-06	mM
EX_cpd00324_e0	100	corn	Corn5-3	Duodenum	1.61722030669632e-05	mM
EX_cpd00324_e0	100	wheat	Wheat11-1	Duodenum	0.000127027593778015	mM
EX_cpd00324_e0	100	wheat	Wheat11-2	Duodenum	0.00013351078613583	mM
EX_cpd00324_e0	100	wheat	Wheat11-3	Duodenum	7.43996565493283e-05	mM
EX_cpd00324_e0	100	wheat	Wheat9-1	Duodenum	9.87505967845459e-06	mM
EX_cpd00324_e0	100	wheat	Wheat9-2	Duodenum	9.36190536518771e-06	mM
EX_cpd00324_e0	100	corn	Corn10-1	Gizzard	2.59444564513717e-06	mM
EX_cpd00324_e0	100	corn	Corn10-2	Gizzard	1.21764239254698e-06	mM
EX_cpd00324_e0	100	corn	Corn5-1	Gizzard	4.13983424814728e-06	mM
EX_cpd00324_e0	100	corn	Corn5-2	Gizzard	3.2476537071207e-06	mM
EX_cpd00324_e0	100	corn	Corn5-3	Gizzard	5.43877916406432e-06	mM
EX_cpd00324_e0	100	wheat	Wheat11-1	Gizzard	4.02015761871246e-05	mM
EX_cpd00324_e0	100	wheat	Wheat11-2	Gizzard	4.37314634120542e-05	mM
EX_cpd00324_e0	100	wheat	Wheat11-3	Gizzard	2.0070557341101e-05	mM
EX_cpd00324_e0	100	wheat	Wheat9-1	Gizzard	3.55999247425459e-06	mM
EX_cpd00324_e0	100	wheat	Wheat9-2	Gizzard	2.81866423199334e-06	mM
EX_cpd00324_e0	100	corn	Corn10-1	Ileum	8.9499276885576e-05	mM
EX_cpd00324_e0	100	corn	Corn10-2	Ileum	6.57853686462035e-05	mM
EX_cpd00324_e0	100	corn	Corn5-1	Ileum	0.000125674306408441	mM
EX_cpd00324_e0	100	corn	Corn5-2	Ileum	0.000148604224758804	mM
EX_cpd00324_e0	100	corn	Corn5-3	Ileum	0.000152483827426031	mM
EX_cpd00324_e0	100	wheat	Wheat11-1	Ileum	0.000673624427060773	mM
EX_cpd00324_e0	100	wheat	Wheat11-2	Ileum	0.000735656250466278	mM
EX_cpd00324_e0	100	wheat	Wheat11-3	Ileum	0.00048640322614663	mM
EX_cpd00324_e0	100	wheat	Wheat9-1	Ileum	9.5230702676811e-05	mM
EX_cpd00324_e0	100	wheat	Wheat9-2	Ileum	5.99029748500098e-05	mM
EX_cpd00324_e0	100	corn	Corn10-1	Jejunum	3.0769635598305e-05	mM
EX_cpd00324_e0	100	corn	Corn10-2	Jejunum	1.97182087272869e-05	mM
EX_cpd00324_e0	100	corn	Corn5-1	Jejunum	4.30388498158142e-05	mM
EX_cpd00324_e0	100	corn	Corn5-2	Jejunum	4.93405650278038e-05	mM
EX_cpd00324_e0	100	corn	Corn5-3	Jejunum	6.20391406149987e-05	mM
EX_cpd00324_e0	100	wheat	Wheat11-1	Jejunum	0.000384560239472602	mM
EX_cpd00324_e0	100	wheat	Wheat11-2	Jejunum	0.000435466617071115	mM
EX_cpd00324_e0	100	wheat	Wheat11-3	Jejunum	0.000256912866098922	mM
EX_cpd00324_e0	100	wheat	Wheat9-1	Jejunum	3.66444079791315e-05	mM
EX_cpd00324_e0	100	wheat	Wheat9-2	Jejunum	2.62915635783274e-05	mM
EX_cpd00359_e0	100	corn	Corn10-1	Cecum	6.23925733753744e-05	mM
EX_cpd00359_e0	100	corn	Corn10-2	Cecum	8.06660599635462e-05	mM
EX_cpd00359_e0	100	corn	Corn5-1	Cecum	6.34455310868192e-05	mM
EX_cpd00359_e0	100	corn	Corn5-2	Cecum	7.3844893423785e-05	mM
EX_cpd00359_e0	100	corn	Corn5-3	Cecum	6.14017552514427e-05	mM
EX_cpd00359_e0	100	wheat	Wheat11-1	Cecum	0.000132571169894686	mM
EX_cpd00359_e0	100	wheat	Wheat11-2	Cecum	0.000154822002445422	mM
EX_cpd00359_e0	100	wheat	Wheat11-3	Cecum	0.000116212565141508	mM
EX_cpd00359_e0	100	wheat	Wheat9-1	Cecum	7.52722107024594e-05	mM
EX_cpd00359_e0	100	wheat	Wheat9-2	Cecum	9.84904843946168e-05	mM
EX_cpd00359_e0	100	corn	Corn10-1	Colon	4.187825902476e-05	mM
EX_cpd00359_e0	100	corn	Corn10-2	Colon	4.16631866121891e-05	mM
EX_cpd00359_e0	100	corn	Corn5-1	Colon	4.4384413249145e-05	mM
EX_cpd00359_e0	100	corn	Corn5-2	Colon	3.25726574389061e-05	mM
EX_cpd00359_e0	100	corn	Corn5-3	Colon	4.27152909096038e-05	mM
EX_cpd00359_e0	100	wheat	Wheat11-1	Colon	9.41524731857448e-05	mM
EX_cpd00359_e0	100	wheat	Wheat11-2	Colon	0.00011437942977525	mM
EX_cpd00359_e0	100	wheat	Wheat11-3	Colon	8.38360673438547e-05	mM
EX_cpd00359_e0	100	wheat	Wheat9-1	Colon	3.29270014636846e-05	mM
EX_cpd00359_e0	100	wheat	Wheat9-2	Colon	4.10659279623498e-05	mM
EX_cpd00359_e0	100	corn	Corn10-1	Duodenum	3.70297755777688e-07	mM
EX_cpd00359_e0	100	corn	Corn10-2	Duodenum	3.00752663934211e-07	mM
EX_cpd00359_e0	100	corn	Corn5-1	Duodenum	1.08246733156252e-06	mM
EX_cpd00359_e0	100	corn	Corn5-2	Duodenum	6.57739560722166e-07	mM
EX_cpd00359_e0	100	corn	Corn5-3	Duodenum	1.00742218642136e-06	mM
EX_cpd00359_e0	100	wheat	Wheat11-1	Duodenum	2.77510417262461e-05	mM
EX_cpd00359_e0	100	wheat	Wheat11-2	Duodenum	1.56873708944614e-05	mM
EX_cpd00359_e0	100	wheat	Wheat11-3	Duodenum	2.18250046499454e-05	mM
EX_cpd00359_e0	100	wheat	Wheat9-1	Duodenum	1.03241080943184e-06	mM
EX_cpd00359_e0	100	wheat	Wheat9-2	Duodenum	1.24655923570674e-06	mM
EX_cpd00359_e0	100	corn	Corn10-1	Gizzard	1.48133977516909e-07	mM
EX_cpd00359_e0	100	corn	Corn10-2	Gizzard	9.6372214965595e-08	mM
EX_cpd00359_e0	100	corn	Corn5-1	Gizzard	5.30491600058138e-07	mM
EX_cpd00359_e0	100	corn	Corn5-2	Gizzard	2.83408265556499e-07	mM
EX_cpd00359_e0	100	corn	Corn5-3	Gizzard	3.84823501789378e-07	mM
EX_cpd00359_e0	100	wheat	Wheat11-1	Gizzard	7.39706231676843e-06	mM
EX_cpd00359_e0	100	wheat	Wheat11-2	Gizzard	9.26475517562875e-06	mM
EX_cpd00359_e0	100	wheat	Wheat11-3	Gizzard	9.11315640552466e-06	mM
EX_cpd00359_e0	100	wheat	Wheat9-1	Gizzard	4.08780225489917e-07	mM
EX_cpd00359_e0	100	wheat	Wheat9-2	Gizzard	2.04902537691424e-07	mM
EX_cpd00359_e0	100	corn	Corn10-1	Ileum	1.08270274511927e-05	mM
EX_cpd00359_e0	100	corn	Corn10-2	Ileum	1.13796115667757e-05	mM
EX_cpd00359_e0	100	corn	Corn5-1	Ileum	1.96712284576246e-05	mM
EX_cpd00359_e0	100	corn	Corn5-2	Ileum	1.94123036305203e-05	mM
EX_cpd00359_e0	100	corn	Corn5-3	Ileum	1.87300928351664e-05	mM
EX_cpd00359_e0	100	wheat	Wheat11-1	Ileum	0.000187316488050784	mM
EX_cpd00359_e0	100	wheat	Wheat11-2	Ileum	0.000171981634865805	mM
EX_cpd00359_e0	100	wheat	Wheat11-3	Ileum	0.000127481616301406	mM
EX_cpd00359_e0	100	wheat	Wheat9-1	Ileum	1.54580042624337e-05	mM
EX_cpd00359_e0	100	wheat	Wheat9-2	Ileum	1.47313795400647e-05	mM
EX_cpd00359_e0	100	corn	Corn10-1	Jejunum	2.62841585168974e-06	mM
EX_cpd00359_e0	100	corn	Corn10-2	Jejunum	1.0724898030476e-06	mM
EX_cpd00359_e0	100	corn	Corn5-1	Jejunum	4.53849994520266e-06	mM
EX_cpd00359_e0	100	corn	Corn5-2	Jejunum	4.22643178287675e-06	mM
EX_cpd00359_e0	100	corn	Corn5-3	Jejunum	4.57606784345197e-06	mM
EX_cpd00359_e0	100	wheat	Wheat11-1	Jejunum	7.04936579480403e-05	mM
EX_cpd00359_e0	100	wheat	Wheat11-2	Jejunum	5.28312058582611e-05	mM
EX_cpd00359_e0	100	wheat	Wheat11-3	Jejunum	5.15969364533509e-05	mM
EX_cpd00359_e0	100	wheat	Wheat9-1	Jejunum	3.32523567878222e-06	mM
EX_cpd00359_e0	100	wheat	Wheat9-2	Jejunum	5.52641537402038e-06	mM
EX_cpd00363_e0	100	corn	Corn10-1	Cecum	0.00133487610678087	mM
EX_cpd00363_e0	100	corn	Corn10-2	Cecum	0.00112324155014311	mM
EX_cpd00363_e0	100	corn	Corn5-1	Cecum	0.000336672014412117	mM
EX_cpd00363_e0	100	corn	Corn5-2	Cecum	0.000808229978437453	mM
EX_cpd00363_e0	100	corn	Corn5-3	Cecum	0.000592935909430435	mM
EX_cpd00363_e0	100	wheat	Wheat11-1	Cecum	0.00113573112513791	mM
EX_cpd00363_e0	100	wheat	Wheat11-2	Cecum	0.00253665924879	mM
EX_cpd00363_e0	100	wheat	Wheat11-3	Cecum	0.00135155551749668	mM
EX_cpd00363_e0	100	wheat	Wheat9-1	Cecum	0.00132337951286768	mM
EX_cpd00363_e0	100	wheat	Wheat9-2	Cecum	0.000622830117131786	mM
EX_cpd00363_e0	100	corn	Corn10-1	Colon	0.0013046297906873	mM
EX_cpd00363_e0	100	corn	Corn10-2	Colon	0.00132699811795046	mM
EX_cpd00363_e0	100	corn	Corn5-1	Colon	0.000678815762990424	mM
EX_cpd00363_e0	100	corn	Corn5-2	Colon	0.00132941719698775	mM
EX_cpd00363_e0	100	corn	Corn5-3	Colon	0.000990676726967858	mM
EX_cpd00363_e0	100	wheat	Wheat11-1	Colon	0.00282996073662568	mM
EX_cpd00363_e0	100	wheat	Wheat11-2	Colon	0.00414339344035843	mM
EX_cpd00363_e0	100	wheat	Wheat11-3	Colon	0.00194755858290763	mM
EX_cpd00363_e0	100	wheat	Wheat9-1	Colon	0.00128574785811867	mM
EX_cpd00363_e0	100	wheat	Wheat9-2	Colon	0.000954712383219096	mM
EX_cpd00363_e0	100	corn	Corn10-1	Duodenum	9.91210654907987e-05	mM
EX_cpd00363_e0	100	corn	Corn10-2	Duodenum	4.99954418611298e-05	mM
EX_cpd00363_e0	100	corn	Corn5-1	Duodenum	4.54386548908142e-05	mM
EX_cpd00363_e0	100	corn	Corn5-2	Duodenum	4.1277920554043e-05	mM
EX_cpd00363_e0	100	corn	Corn5-3	Duodenum	0.000111452077347768	mM
EX_cpd00363_e0	100	wheat	Wheat11-1	Duodenum	0.00184905327320208	mM
EX_cpd00363_e0	100	wheat	Wheat11-2	Duodenum	0.00178563181390974	mM
EX_cpd00363_e0	100	wheat	Wheat11-3	Duodenum	0.00113529704301862	mM
EX_cpd00363_e0	100	wheat	Wheat9-1	Duodenum	7.86079744342102e-05	mM
EX_cpd00363_e0	100	wheat	Wheat9-2	Duodenum	0.000122843222681359	mM
EX_cpd00363_e0	100	corn	Corn10-1	Gizzard	3.94155042054749e-05	mM
EX_cpd00363_e0	100	corn	Corn10-2	Gizzard	1.48107906057308e-05	mM
EX_cpd00363_e0	100	corn	Corn5-1	Gizzard	1.80690435090565e-05	mM
EX_cpd00363_e0	100	corn	Corn5-2	Gizzard	1.66479984596694e-05	mM
EX_cpd00363_e0	100	corn	Corn5-3	Gizzard	3.79092135293181e-05	mM
EX_cpd00363_e0	100	wheat	Wheat11-1	Gizzard	0.000742412201930846	mM
EX_cpd00363_e0	100	wheat	Wheat11-2	Gizzard	0.000777229450820589	mM
EX_cpd00363_e0	100	wheat	Wheat11-3	Gizzard	0.000388184335497304	mM
EX_cpd00363_e0	100	wheat	Wheat9-1	Gizzard	3.04640735312094e-05	mM
EX_cpd00363_e0	100	wheat	Wheat9-2	Gizzard	4.11850794260258e-05	mM
EX_cpd00363_e0	100	corn	Corn10-1	Ileum	0.00101425742174563	mM
EX_cpd00363_e0	100	corn	Corn10-2	Ileum	0.000559506759245034	mM
EX_cpd00363_e0	100	corn	Corn5-1	Ileum	0.000619346494323053	mM
EX_cpd00363_e0	100	corn	Corn5-2	Ileum	0.000729557853848682	mM
EX_cpd00363_e0	100	corn	Corn5-3	Ileum	0.000652637278551906	mM
EX_cpd00363_e0	100	wheat	Wheat11-1	Ileum	0.00621257993989994	mM
EX_cpd00363_e0	100	wheat	Wheat11-2	Ileum	0.0113882060510372	mM
EX_cpd00363_e0	100	wheat	Wheat11-3	Ileum	0.00611368989492846	mM
EX_cpd00363_e0	100	wheat	Wheat9-1	Ileum	0.000795770790408381	mM
EX_cpd00363_e0	100	wheat	Wheat9-2	Ileum	0.000793334071747744	mM
EX_cpd00363_e0	100	corn	Corn10-1	Jejunum	0.000341774258313787	mM
EX_cpd00363_e0	100	corn	Corn10-2	Jejunum	0.000171104766298059	mM
EX_cpd00363_e0	100	corn	Corn5-1	Jejunum	0.000202897995665982	mM
EX_cpd00363_e0	100	corn	Corn5-2	Jejunum	0.000195487479534046	mM
EX_cpd00363_e0	100	corn	Corn5-3	Jejunum	0.000361021838525598	mM
EX_cpd00363_e0	100	wheat	Wheat11-1	Jejunum	0.00527230839868061	mM
EX_cpd00363_e0	100	wheat	Wheat11-2	Jejunum	0.00557275312536034	mM
EX_cpd00363_e0	100	wheat	Wheat11-3	Jejunum	0.00417152213956698	mM
EX_cpd00363_e0	100	wheat	Wheat9-1	Jejunum	0.000252056800044061	mM
EX_cpd00363_e0	100	wheat	Wheat9-2	Jejunum	0.0003202510347096	mM
EX_cpd00366_e0	100	corn	Corn10-2	Cecum	9.5006663919825e-13	mM
EX_cpd00366_e0	100	corn	Corn5-1	Cecum	5.97172653479795e-12	mM
EX_cpd00366_e0	100	corn	Corn10-2	Colon	6.60362947873173e-12	mM
EX_cpd00366_e0	100	corn	Corn5-1	Colon	2.11033336869379e-12	mM
EX_cpd00366_e0	100	corn	Corn10-2	Ileum	6.41223363670829e-13	mM
EX_cpd00366_e0	100	corn	Corn5-1	Ileum	1.44912226523178e-13	mM
EX_cpd00366_e0	100	corn	Corn10-2	Jejunum	2.89728030329381e-14	mM
EX_cpd00367_e0	100	corn	Corn10-1	Cecum	9.04932819892686e-09	mM
EX_cpd00367_e0	100	corn	Corn10-2	Cecum	1.55205051246767e-08	mM
EX_cpd00367_e0	100	corn	Corn5-1	Cecum	1.08082435453955e-08	mM
EX_cpd00367_e0	100	corn	Corn5-2	Cecum	3.60536034722726e-09	mM
EX_cpd00367_e0	100	corn	Corn5-3	Cecum	4.2139351167533e-09	mM
EX_cpd00367_e0	100	wheat	Wheat11-1	Cecum	2.44900955333904e-10	mM
EX_cpd00367_e0	100	wheat	Wheat11-2	Cecum	1.64176491949211e-12	mM
EX_cpd00367_e0	100	wheat	Wheat11-3	Cecum	4.15080538041909e-09	mM
EX_cpd00367_e0	100	wheat	Wheat9-1	Cecum	4.68937734675678e-09	mM
EX_cpd00367_e0	100	wheat	Wheat9-2	Cecum	2.78827845001771e-09	mM
EX_cpd00367_e0	100	corn	Corn10-1	Colon	7.85864696282656e-08	mM
EX_cpd00367_e0	100	corn	Corn10-2	Colon	1.41187832663403e-07	mM
EX_cpd00367_e0	100	corn	Corn5-1	Colon	7.83352582810765e-08	mM
EX_cpd00367_e0	100	corn	Corn5-2	Colon	2.9858828207891e-08	mM
EX_cpd00367_e0	100	corn	Corn5-3	Colon	4.68298406375205e-08	mM
EX_cpd00367_e0	100	wheat	Wheat11-1	Colon	7.57129574511194e-09	mM
EX_cpd00367_e0	100	wheat	Wheat11-2	Colon	1.66529507011941e-08	mM
EX_cpd00367_e0	100	wheat	Wheat11-3	Colon	3.93108207677578e-08	mM
EX_cpd00367_e0	100	wheat	Wheat9-1	Colon	6.82464501957538e-08	mM
EX_cpd00367_e0	100	wheat	Wheat9-2	Colon	4.25137626999486e-08	mM
EX_cpd00367_e0	100	corn	Corn10-1	Duodenum	6.79572040551688e-09	mM
EX_cpd00367_e0	100	corn	Corn10-2	Duodenum	2.50518730343376e-09	mM
EX_cpd00367_e0	100	corn	Corn5-1	Duodenum	3.19073732494808e-11	mM
EX_cpd00367_e0	100	corn	Corn5-2	Duodenum	1.6288576644023e-10	mM
EX_cpd00367_e0	100	corn	Corn5-3	Duodenum	5.11128337588043e-10	mM
EX_cpd00367_e0	100	wheat	Wheat11-1	Duodenum	4.91181661731789e-09	mM
EX_cpd00367_e0	100	wheat	Wheat11-2	Duodenum	2.81059205030848e-08	mM
EX_cpd00367_e0	100	wheat	Wheat11-3	Duodenum	3.54067912682285e-09	mM
EX_cpd00367_e0	100	wheat	Wheat9-1	Duodenum	2.60104420539488e-08	mM
EX_cpd00367_e0	100	wheat	Wheat9-2	Duodenum	1.93980444962386e-10	mM
EX_cpd00367_e0	100	corn	Corn10-1	Gizzard	1.45405249368089e-09	mM
EX_cpd00367_e0	100	corn	Corn10-2	Gizzard	1.07897780319944e-09	mM
EX_cpd00367_e0	100	corn	Corn5-1	Gizzard	3.01273556461466e-11	mM
EX_cpd00367_e0	100	corn	Corn5-2	Gizzard	6.28456577275806e-11	mM
EX_cpd00367_e0	100	corn	Corn5-3	Gizzard	1.71396155088746e-10	mM
EX_cpd00367_e0	100	wheat	Wheat11-1	Gizzard	1.45767039884695e-08	mM
EX_cpd00367_e0	100	wheat	Wheat11-2	Gizzard	3.7304693412336e-10	mM
EX_cpd00367_e0	100	wheat	Wheat11-3	Gizzard	1.01582833755148e-13	mM
EX_cpd00367_e0	100	wheat	Wheat9-1	Gizzard	5.09056693932286e-09	mM
EX_cpd00367_e0	100	wheat	Wheat9-2	Gizzard	8.7968575360323e-10	mM
EX_cpd00367_e0	100	corn	Corn10-1	Ileum	3.10421473207725e-08	mM
EX_cpd00367_e0	100	corn	Corn10-2	Ileum	1.72192445677861e-08	mM
EX_cpd00367_e0	100	corn	Corn5-1	Ileum	6.32854465417693e-08	mM
EX_cpd00367_e0	100	corn	Corn5-2	Ileum	1.57554951124436e-07	mM
EX_cpd00367_e0	100	corn	Corn5-3	Ileum	3.57221943496184e-08	mM
EX_cpd00367_e0	100	wheat	Wheat11-1	Ileum	5.84681985277846e-09	mM
EX_cpd00367_e0	100	wheat	Wheat11-2	Ileum	2.87627301210605e-10	mM
EX_cpd00367_e0	100	wheat	Wheat11-3	Ileum	6.04513760473746e-07	mM
EX_cpd00367_e0	100	wheat	Wheat9-1	Ileum	8.5131998450483e-09	mM
EX_cpd00367_e0	100	wheat	Wheat9-2	Ileum	5.68899040906574e-09	mM
EX_cpd00367_e0	100	corn	Corn10-1	Jejunum	2.01802902685464e-08	mM
EX_cpd00367_e0	100	corn	Corn10-2	Jejunum	4.2807575410627e-09	mM
EX_cpd00367_e0	100	corn	Corn5-1	Jejunum	7.98889189071778e-09	mM
EX_cpd00367_e0	100	corn	Corn5-2	Jejunum	2.32634200497558e-08	mM
EX_cpd00367_e0	100	corn	Corn5-3	Jejunum	1.71922815237859e-08	mM
EX_cpd00367_e0	100	wheat	Wheat11-1	Jejunum	5.25864906055051e-09	mM
EX_cpd00367_e0	100	wheat	Wheat11-2	Jejunum	1.98137640978563e-08	mM
EX_cpd00367_e0	100	wheat	Wheat11-3	Jejunum	9.94954517375368e-08	mM
EX_cpd00367_e0	100	wheat	Wheat9-1	Jejunum	2.25153808928898e-08	mM
EX_cpd00367_e0	100	wheat	Wheat9-2	Jejunum	5.93814515724166e-09	mM
EX_cpd00371_e0	100	corn	Corn10-1	Cecum	7.9183626861172e-06	mM
EX_cpd00371_e0	100	corn	Corn10-2	Cecum	1.99096363922752e-06	mM
EX_cpd00371_e0	100	corn	Corn5-1	Cecum	1.6758622402176e-05	mM
EX_cpd00371_e0	100	corn	Corn5-2	Cecum	4.35478101248198e-06	mM
EX_cpd00371_e0	100	corn	Corn5-3	Cecum	4.53346188048568e-06	mM
EX_cpd00371_e0	100	wheat	Wheat11-1	Cecum	2.42854016502547e-05	mM
EX_cpd00371_e0	100	wheat	Wheat11-2	Cecum	1.9698378983945e-05	mM
EX_cpd00371_e0	100	wheat	Wheat11-3	Cecum	3.73718742313595e-05	mM
EX_cpd00371_e0	100	wheat	Wheat9-1	Cecum	3.84788157066328e-06	mM
EX_cpd00371_e0	100	wheat	Wheat9-2	Cecum	2.51438322122896e-06	mM
EX_cpd00371_e0	100	corn	Corn10-1	Colon	1.54903257990819e-06	mM
EX_cpd00371_e0	100	corn	Corn10-2	Colon	2.25210813400464e-06	mM
EX_cpd00371_e0	100	corn	Corn5-1	Colon	2.50723642493792e-06	mM
EX_cpd00371_e0	100	corn	Corn5-2	Colon	3.00897345035126e-06	mM
EX_cpd00371_e0	100	corn	Corn5-3	Colon	5.58762079019422e-06	mM
EX_cpd00371_e0	100	wheat	Wheat11-1	Colon	1.07901771743304e-05	mM
EX_cpd00371_e0	100	wheat	Wheat11-2	Colon	8.94526796106941e-06	mM
EX_cpd00371_e0	100	wheat	Wheat11-3	Colon	6.54894894232643e-06	mM
